"","aa[1]","aa[2]","bb[1]","bb[2]"
"1",3.54730864196772,3.92251103533381,0.684421344155999,0.479704263490841
"2",3.53816546241659,3.9175721027006,0.698223821339973,0.480533957351152
"3",3.52310332754933,3.92135364428343,0.724030310511737,0.484345486828439
"4",3.52222817422312,3.89898743653357,0.714563278274338,0.47840555866099
"5",3.51107526416243,3.93361584587464,0.796744870526424,0.491394384279277
"6",3.51299509273002,3.88527310843812,0.763298862570851,0.485001240580845
"7",3.52475861643966,3.93166260601219,0.829629783035434,0.486760841765112
"8",3.5225533298312,3.85904814650676,0.894500943413482,0.482672147891032
"9",3.52231770586634,3.86729033742022,0.949948312947778,0.487464116654033
"10",3.52393229540315,3.78076315003684,0.892863317179832,0.486091185514555
"11",3.51493857554037,3.75411588914191,0.856377874672142,0.479977707711462
"12",3.51865916327716,3.75485466421636,0.883052713658526,0.466143758910717
"13",3.52389389952684,3.73336598901359,0.80708420605832,0.466463525697963
"14",3.52609852542585,3.74196515885154,0.74825444999256,0.474704315911435
"15",3.52071874737305,3.7047316553855,0.846428231656111,0.466856612072411
"16",3.51845423518819,3.75517769743502,0.852582733902917,0.46682814368122
"17",3.52525843989734,3.71091169478763,0.852444361302433,0.453514910575729
"18",3.51135532282606,3.71863932247498,0.798569574795147,0.460862375992755
"19",3.51612516676184,3.73617248686256,0.826239894511358,0.457762806350126
"20",3.52284391003261,3.7762373003605,0.866265258284335,0.455601085467624
"21",3.53901408419867,3.76646772840668,0.831946218673812,0.46299448154755
"22",3.5230599810877,3.74724440665558,0.779261983144361,0.463191429663023
"23",3.52607158134089,3.76038119309808,0.774191702911028,0.454426444883248
"24",3.53016795986029,3.82129475844769,0.757134242549883,0.454374154879707
"25",3.52540526844285,3.84469890870608,0.716007111574762,0.447227073526995
"26",3.53381297206082,3.80603329075144,0.73266723093803,0.443085094074566
"27",3.51698030054673,3.80496868047265,0.804658760130004,0.438053730051911
"28",3.51983860197542,3.80459889438543,0.812938119949272,0.449414772295554
"29",3.51600434866405,3.80003945358791,0.764409887952392,0.456965730498273
"30",3.51240790700437,3.8013893568263,0.755618064924686,0.461697355283592
"31",3.52121893294551,3.77928862529256,0.684818874940052,0.465347728395223
"32",3.52009198487692,3.77662463000107,0.714397830369872,0.468634221218903
"33",3.52837484532021,3.76140567795617,0.669105898859035,0.45410007990158
"34",3.53045566712349,3.77475274942663,0.671573023093508,0.448269656493879
"35",3.53096131310186,3.76505110415463,0.670030128024399,0.462196304661121
"36",3.53530239358687,3.76060427641724,0.676045579472573,0.462289521295407
"37",3.52894536551093,3.75791599657361,0.695838169358015,0.446973144437441
"38",3.52728206952681,3.76131573352928,0.715570155764549,0.453176054317799
"39",3.53228407159565,3.74484968278287,0.694892610185221,0.475595135708766
"40",3.53610353612824,3.75090867207408,0.716872825199675,0.46784086657864
"41",3.54275132940692,3.7399827263052,0.748645570286699,0.467668605266529
"42",3.54227717231805,3.74241869104409,0.770946536607505,0.468449423424911
"43",3.54115416877596,3.76098042454088,0.729899641617847,0.469127860349469
"44",3.54750867822649,3.78556412366296,0.830934960669298,0.454776022876387
"45",3.56074691972418,3.79997561490444,0.807494259485318,0.45607381366341
"46",3.58381941444875,3.78497392627824,0.738385110445529,0.468421717659697
"47",3.5833469688159,3.79477764868665,0.815784773229479,0.52765843493034
"48",3.58381259052822,3.79587122852845,0.715654744183154,0.517424896101719
"49",3.58507239106875,3.81584991898794,0.645349566960076,0.515474033851371
"50",3.58096356123511,3.82253385999495,0.78670336921403,0.553943741477617
"51",3.56662090378644,3.80723921922928,0.834886563453541,0.584673146271512
"52",3.57514139828052,3.81411688908013,0.87104025765706,0.509768065550139
"53",3.57190383912527,3.81375567030635,0.854961872224489,0.513361685462815
"54",3.58173971810761,3.81216497467206,0.780782103868133,0.495165614760164
"55",3.58570613661161,3.82196456137569,0.843426846153915,0.49590102041265
"56",3.59784343209195,3.825036116943,0.800558363223799,0.526801691388091
"57",3.60496746380963,3.83420418261397,0.752134853976038,0.525030306857651
"58",3.61457000945013,3.82107267238586,0.712313996600197,0.485501041467161
"59",3.60597714967376,3.81891195056813,0.841073986262773,0.472093678404119
"60",3.60420970518749,3.82932736691686,0.873713981033103,0.475407254123959
"61",3.60862741131633,3.84266049682198,0.821922928078552,0.458699398940303
"62",3.60862451407927,3.83773515229504,0.830601314559427,0.485048479641915
"63",3.60754135498215,3.83007772011604,0.78888347304206,0.482268535841554
"64",3.62194969445663,3.82448742692135,0.789534758032754,0.456627453670863
"65",3.62529442800292,3.83627867423806,0.739968541477964,0.446569805460538
"66",3.62126942049637,3.8360288213537,0.843709484595965,0.441160388632926
"67",3.63307060082471,3.83201122077865,0.851154480025843,0.453839231248413
"68",3.64428390297518,3.8377201324526,0.762393006668237,0.471209769754029
"69",3.64345775131112,3.83585972103285,0.802979194124395,0.474738368929069
"70",3.62716570397987,3.83400061842928,0.703178552285704,0.449992333368541
"71",3.63065268190977,3.83469229837476,0.678138918884419,0.430482685530262
"72",3.62734081311974,3.82529833875173,0.784381172838242,0.440747795721854
"73",3.60397437204262,3.83035493351544,0.743736213501692,0.463909990260412
"74",3.57704642021123,3.82106163590569,0.776758552356958,0.454905412070683
"75",3.60160426832836,3.83715121035878,0.771895860228708,0.451446192367977
"76",3.63179997272223,3.83356842297174,0.738864376024884,0.459664205207704
"77",3.60450451572063,3.84213933561401,0.747391535610804,0.446451970685401
"78",3.65650992217848,3.83050120083317,0.749961134860594,0.465409386264657
"79",3.65015519398579,3.83652388877128,0.702987407117396,0.487014380336087
"80",3.63457955590858,3.83580988249991,0.684184323077775,0.472499616220559
"81",3.60188943574459,3.8470250520223,0.761186577990793,0.470963695079043
"82",3.62166806095159,3.8389570569788,0.704221224949185,0.478821639672873
"83",3.58284212908619,3.84513186950701,0.70493519739256,0.480297797241828
"84",3.63168308076106,3.84541487763363,0.754871168170203,0.485425273829436
"85",3.6540363061047,3.8420297338857,0.803271640679602,0.491627856119651
"86",3.66283395997513,3.83301721324603,0.743439215959218,0.500818978086528
"87",3.58528516663178,3.82273015573552,0.785248047706379,0.487656361335686
"88",3.5630356758879,3.83234235456484,0.740347113021489,0.501684901956325
"89",3.6134258531483,3.8552703282631,0.723977429524282,0.488236516974472
"90",3.59496741239291,3.85832277880747,0.71954030037506,0.468361881446919
"91",3.61625465362691,3.85908529840216,0.726484381949644,0.465607232634496
"92",3.63635722407411,3.86292933894944,0.686579969256274,0.481504383110023
"93",3.60458069023971,3.86046393854907,0.699270987526544,0.491763442178834
"94",3.6330480330906,3.85073136908236,0.723435486694187,0.476320649557306
"95",3.64413186120623,3.84659292553898,0.608726722816971,0.474660439480531
"96",3.67148322718911,3.85214027718299,0.820583904416388,0.480823519591314
"97",3.65059429759803,3.85427196016892,0.746301757299151,0.490055102771222
"98",3.66884232216887,3.84877734404175,0.756321484645268,0.493240895008432
"99",3.65052934335079,3.85029539926004,0.696467024421,0.491673943321515
"100",3.66270112563575,3.86165860641778,0.632958825245881,0.497519008984352
"101",3.65923421558787,3.85710091141124,0.667804992206513,0.48425350933347
"102",3.66237427579608,3.85966970855145,0.686929934336925,0.503315721593771
"103",3.71896246210624,3.86059354013777,0.812842974073048,0.497315259095558
"104",3.67480869564547,3.87879706236237,0.685619441392585,0.497106846704911
"105",3.68702604523029,3.85466780543818,0.729963696892323,0.500510235657045
"106",3.66587355994352,3.86210576399355,0.737806447021702,0.504298056401291
"107",3.61788183118643,3.86777605740081,0.665668727755107,0.496425700149696
"108",3.62175791609536,3.8849514171658,0.69880944145634,0.495495174122605
"109",3.58950172622488,3.88712604923562,0.709125618481624,0.491242557923597
"110",3.61220958021613,3.89742208545682,0.658902319347676,0.488691205497119
"111",3.59339151511662,3.89805645022108,0.826633769620916,0.484362826354671
"112",3.55818174690809,3.8933198953142,0.8261623541026,0.488762763169037
"113",3.5560826626463,3.89889568502651,0.846232864328169,0.473994705388603
"114",3.55076406540342,3.90084863109322,0.771930531263109,0.4826158738258
"115",3.56783780498065,3.88785456942681,0.776013794821269,0.477022315050953
"116",3.53389751682245,3.89563623336259,0.769254440213052,0.470782709277113
"117",3.61314318294311,3.89721629290144,0.829018156332121,0.465720194035621
"118",3.57265119039764,3.90095478564394,0.847812211762295,0.470655852904512
"119",3.47336977709537,3.89583478062202,0.854668459612125,0.469447967277886
"120",3.5166639721191,3.896562702501,0.796601145686283,0.461078219362953
"121",3.57244792906581,3.89961405792122,0.810309406139429,0.472235978437691
"122",3.56860396804104,3.90789249096559,0.785675703420091,0.464813940187552
"123",3.60196253085966,3.91783053665678,0.86459697969076,0.477045986519921
"124",3.56300607821352,3.91823380727268,0.890605927603581,0.490054052937384
"125",3.54129919313579,3.92118950993971,0.863632190662845,0.480170603057814
"126",3.5389639840153,3.91610892895322,0.851428550882519,0.461640406233342
"127",3.54139588884947,3.92399221226954,0.831471387733702,0.44614642581759
"128",3.50721628151603,3.92022195423924,0.792181489307093,0.439689947735597
"129",3.56100683209344,3.8998120403232,0.795621112156494,0.444904933779877
"130",3.56227409994086,3.91452102849393,0.806184179011975,0.455083508703313
"131",3.58305803758005,3.9125691742643,0.823783531347166,0.455281781198214
"132",3.6109482878159,3.87878132896932,0.855397025179967,0.483350694873995
"133",3.61552388719817,3.87295713062701,0.793419409964205,0.489257138814241
"134",3.60636905276867,3.87427629461844,0.755791283072236,0.479494364217497
"135",3.6158805576992,3.88183888703371,0.769471603335791,0.482344060953735
"136",3.63249573892999,3.88073327533778,0.761054463043872,0.488249384494394
"137",3.57535181244606,3.86997206144667,0.728144549199475,0.494433389688127
"138",3.57565216766615,3.86737797805384,0.708749039838336,0.489948125916659
"139",3.59589204431443,3.84854162112542,0.723429670947948,0.487962991614159
"140",3.57966128204743,3.83976803686543,0.719235976832174,0.490938016938421
"141",3.6051408999554,3.83649776334987,0.685871277162021,0.485725627920692
"142",3.61881654219139,3.84752195067739,0.662090550072366,0.487868935616334
"143",3.64455096895327,3.84086457011765,0.694671420274957,0.487838210551776
"144",3.67203736011673,3.84060431933461,0.723932918495986,0.492169487675974
"145",3.66730313002878,3.84226171323655,0.760332918005877,0.496545625626585
"146",3.64918121713328,3.84095366020861,0.664181933917735,0.511206491882594
"147",3.61976269463057,3.82940107529234,0.703773387867021,0.504410554754374
"148",3.60360871144785,3.8250229440307,0.737458713917987,0.491462485485041
"149",3.6105851716907,3.82413348201047,0.685583461638006,0.4866728483659
"150",3.59346432084082,3.82790182033557,0.683457677454947,0.518649622955285
"151",3.57422107072402,3.83040966695928,0.715975887424637,0.542749897002787
"152",3.53752701427889,3.81947533510774,0.722658292047155,0.523099533458332
"153",3.53594264170756,3.82037774170065,0.709766105867102,0.537555848083531
"154",3.53404124264797,3.80640898016141,0.725586665390284,0.502257227726603
