"","s1","s2","taua1[1]","taua1[2]","taua2[1,1]","taua2[2,1]","taua2[3,1]","taua2[1,2]","taua2[2,2]","taua2[3,2]","taub1[1]","taub1[2]","taub2[1,1]","taub2[2,1]","taub2[3,1]","taub2[1,2]","taub2[2,2]","taub2[3,2]"
"14",84.3415414568179,21.0903352730983,117.646876572708,375.151914220211,30.4347223733646,126.395337610516,20.1654402327672,3.42168965682662,7.8256547260705,6.2118003779618,198.905619864311,80.5411878191312,33.4077745670716,14.6141662433633,20.8294410354627,47.5848792506706,64.6842032816785,17.2101611762669
"15",187.102141577112,143.376027876771,252.128395989589,365.727353634017,41.0002869926494,78.3523252846086,21.8490645888697,2.3354005611846,15.9556469116444,5.07259322870268,280.546359540861,323.694105217371,77.8339601348616,30.2660554271737,31.4603962815306,126.294467384016,63.7403984352064,18.4009978055018
"16",77.02624934508,560.254302956018,204.760585800508,236.647584109066,40.0616261312021,86.7686111941457,12.8373322348836,3.07456241929497,14.2279011058024,8.13396198192334,216.329668352984,191.707268610977,67.8026314133659,29.1284554021503,29.0753865289637,89.1273712926012,43.4890495619516,31.0323728228394
"17",30.0018195154229,81.3408361247024,326.890697434183,709.603964558823,21.5573186760018,123.778401230527,13.0870829381165,4.48512412052356,8.40341550010076,21.8041029517975,498.522668228867,270.317167815083,47.0028452812294,33.436290987928,34.1752892801454,93.4323521190121,38.3627750529288,14.6527701390409
"18",30.1556899507065,58.8950714655457,243.455737175743,156.82581350015,26.5088413350868,165.853963550861,18.9843416535157,4.90292770997008,13.4691252673166,15.6381968982492,256.171257370347,326.438726164792,48.8149379083614,27.4050887913915,20.1669138831234,130.298684034942,31.1097654602082,28.7546854960855
"19",17.9888147418517,124.716572767565,45.2622845914657,94.2543241675984,15.6230615093428,133.947632681206,22.6029129451324,3.31018576869662,5.7733738383534,25.6457882520655,261.852999691824,241.45452595779,30.7888962428737,14.7397788276163,31.2728786236597,117.273263474872,44.887641062358,32.5637658163161
"20",160.949246557719,7.35758778746961,44.7046716005924,150.382540372191,31.2286318765456,68.7078804571178,25.8263195715598,8.33337475249567,7.45392931276763,9.00084188447158,76.3537215939611,492.238834736524,34.7167171923549,19.8863613296995,34.0233830380401,102.726795276412,42.421684482088,30.0165128232929
"21",137.513065758571,188.27470215552,45.252707284319,376.587976443837,19.0515998105616,127.526966343394,35.3559586005797,11.4803453517524,7.8822486801753,11.4933141918842,101.926594714828,579.614232702488,19.0897267312123,22.5679669169376,45.866212798614,101.490761466181,36.6915132188652,23.9543299286007
"22",10.3886223396458,46.3143407689153,38.6778482801975,290.511083178262,39.7122777932894,169.540985792397,19.3586498567171,7.58670582592744,9.8934153372179,15.6626137249802,213.73514826405,306.772230675524,18.0901273145417,24.1487862515234,36.1403330180018,151.058067852302,45.9015026079889,30.5734877930714
"23",90.3381478764162,51.6591109178815,74.2165298600336,98.9956342944182,46.6413302904864,98.5107014006291,34.0221342227881,8.59497131173762,7.80452222114437,4.98873089728811,376.417050370692,126.943038334191,17.0638355703997,13.0520909018804,31.9047089199703,135.796820322779,57.3353763483469,22.3709150350973
"24",80.0834546501091,189.777186171277,95.1726015425795,105.855760342324,54.2056519972628,129.763424536097,15.164366992861,6.13274118006189,5.26407483909993,5.83977737312612,385.1994210767,169.332557221593,17.907022006905,27.9648156338442,30.6630122145799,107.466123282794,48.6813601376813,18.7886430533903
"25",133.719763499376,103.868760278019,96.8408181172502,138.851408270293,27.3614727179816,157.954894729063,11.481645526037,8.08727081965093,8.2258039118544,2.56614144940104,428.858187062257,171.49788212432,24.2216448154247,25.4972535084905,54.1813913866095,116.076608804585,39.6314699381587,20.3270877346144
"26",614.124726540493,219.878513615761,94.26950173805,50.2049027348064,38.9426828613249,70.7476313477257,12.7023791454529,9.8468343746876,6.97965200089514,6.65860064205673,184.829005829231,342.841024597429,31.1901398622294,22.7551512036681,42.8010952999816,99.3695258636586,42.0089409771413,13.6249319234984
"27",208.379052310187,91.7344292839947,63.0125275563686,155.097253402979,48.0337553221588,142.439998457879,10.3193618003844,9.09130638003663,6.65656320364802,6.30333459640849,214.599163211387,267.433172845147,47.0201857947267,20.3513478459574,33.0819776270762,58.9144240616198,32.2943887608085,12.4244460737857
"28",253.680490215941,283.263018358518,76.5103758837451,316.921368272336,79.6828562098419,63.7454509317817,9.06153642021187,16.3596633731547,9.85113896220099,8.84987373048703,194.323727026671,187.088798275857,42.3466087129672,15.2452671831757,54.1079841311108,34.7733849818888,47.5235610311486,23.7767842411947
"29",24.5354186326857,92.8121966298047,255.725273078512,687.675548652328,108.687280459481,63.4671314450907,8.37566376572105,28.0798227062686,19.9372953735815,9.30411920113783,196.592718707087,185.067141120246,56.7589326078869,6.61948583167654,38.809841687387,35.8400016341629,91.6109552187663,28.306187885135
"30",122.750311803228,85.2696164656535,523.600680795998,207.188070025378,50.3552315910308,47.8865854718904,9.07861305772804,36.7106362814102,12.7035003976175,6.03014147675758,218.297681505195,335.791432973378,58.5099896390852,26.5598395289398,20.1811809286948,46.2463448974086,69.0865791176679,22.4223991633725
"31",141.894766643341,47.5495054083552,185.450890939544,156.129927011469,88.0724390248975,51.2324148428291,10.4978006877241,39.1818861598997,13.5758149598565,17.4880890344624,255.03251277051,207.59814602211,47.3784254931531,32.4986225293368,21.7516320818233,35.6988200909965,98.5693993127126,21.6431422743891
"32",95.3459332612509,167.943275771879,306.592374229363,175.64020117228,64.0732129830032,43.5711740032785,9.81133381363891,21.5258542171113,12.5909107826537,19.3137517887939,165.520107961631,202.038656766473,39.5760939573876,27.1536510448032,19.7306943069499,67.4893027625658,79.5030573311129,17.0261805872945
"33",60.3083084065005,59.0306190623245,155.358968399174,112.69089830718,60.9988244347058,54.0756919829243,7.87741606527415,24.2129718113211,8.87986993506887,19.1347784790198,49.7941781529278,293.28703009466,24.6857947486605,10.8051229751915,16.543337391505,123.949673983203,74.4257972517985,38.7712845731951
"34",125.356723110966,31.3842046344139,89.7949591963341,89.5435453176873,87.7994408117839,39.2659977472578,15.6251586506506,13.1309514200868,13.9827916467478,7.58744178189156,141.833380066902,487.043322595533,20.4902085007366,13.2893164620255,37.0159042440291,98.6941990661513,90.8616565996588,40.9700284607986
"35",82.2965860712222,16.0579176463042,104.040718910611,45.5918441242312,137.128323243275,71.6882781752498,37.6672229504829,23.8677672690282,14.24682539154,8.85261847123408,133.563422024936,366.398106958401,33.3518401181159,36.7467265996586,39.9606947321528,86.4293298420927,122.494447057871,26.9431629645065
"36",17.0734271864077,282.785752963202,87.242208433189,97.0126631318105,152.207136789428,85.9608192907576,29.824895526595,52.4563523749249,24.5651484706096,7.59132373746658,188.542395443895,244.15474336862,50.3393934315728,55.6732016770584,56.3386141896994,112.047219874756,123.068621456837,31.4826242468877
"37",31.9070596513962,278.052749523179,96.4552887945212,38.1782878349956,101.792367709053,66.3204992378273,39.7056046487152,45.9597532108039,35.2993868573663,10.7623520637067,323.691590339296,277.64745863833,39.9968936509261,28.2922307107411,38.6342877916859,73.3739730795792,96.6169084895086,25.9315584314463
"38",65.7151035749803,12.2940423124763,135.52027524212,110.615490938212,69.4011547075733,74.1778587199445,13.1091496007066,24.0926470429532,20.4100895019959,14.6348172924229,127.898314800571,542.244102320473,12.8691525547429,55.1154371460562,46.1391423338633,72.2941619311107,122.281080635034,67.6504284839239
"39",56.0745195688891,46.003514316782,167.465807811333,52.6364496578211,48.8881838757465,148.9356322572,21.6742859170374,9.11277950743434,25.1164596834582,16.703872229854,181.619679606619,286.011770246115,22.9155920648554,50.5235568616401,38.8892291053564,71.9700329503061,105.233233510821,42.3121828415659
"40",153.900677239183,65.4522571295272,163.934914536588,75.2377890290998,107.316688596981,99.1978456065403,14.9898518483282,10.3726002683777,12.5302199467506,13.6980419555745,275.239052705029,117.481092745443,13.3796167599559,42.9913847057134,38.6336499497592,114.094752811023,97.7045103382068,28.1000478231384
"41",23.1515380738385,91.1188560834651,210.291139151858,83.536848031344,113.566268562911,77.1188522711608,16.2359925422495,14.8068823124586,7.49010152859039,13.1614478274903,186.564468701138,162.601904114266,22.3618070680226,45.7892403790706,40.3926322170333,108.636459723408,72.3502009364249,14.6658970632078
"42",14.6692766700102,52.1960404330399,222.567242789295,144.001457123789,60.439574438524,59.3508080050388,12.3096629959072,14.8726909864161,10.4791152727799,21.824355455365,762.148261416373,362.23720085473,15.3586411944867,28.0354720538807,42.1382205967007,97.7045497041244,139.178869056842,23.5472833163227
"43",94.4372253661292,70.4139943757079,206.457747005481,83.0895479885112,73.5893151950799,22.9684500824339,12.5884340693609,7.85871731585047,8.81983958606648,15.8247680050106,497.412645077566,196.66460528007,32.7594991144525,29.179774229282,59.3068753015188,44.8162648381113,132.062000736333,17.9344015280085
"44",86.0645989757761,186.922466693744,145.381535542028,166.567478476914,151.972659406372,13.5807897230747,18.7795155451405,10.7052846269134,10.8522795132478,6.41427850337718,82.9846577519893,318.174750854707,21.3181421685401,15.6583321598408,61.687415110871,29.2538200317482,120.045745202329,26.6508297075413
"45",196.769657654417,26.5889951903467,130.934095730469,259.67942253139,184.084448171694,20.1811646763373,25.5621481121459,7.58668171581258,29.0197449364676,10.7533028520404,275.273295461334,119.948405564687,32.0930581117666,30.2959571838589,52.6722543680894,42.0204377972873,102.582273576825,20.5572280671022
"46",32.5809762959929,30.0544776792141,103.587918361909,168.323465983757,95.8812377278893,18.5556024375615,37.8051071487273,3.33463595792567,13.8716143295958,11.4442696288128,194.899362174304,430.966207062047,34.1653130182565,14.473437663826,23.7227882041,107.862840457075,135.060773876698,21.2227270721407
"47",42.4704638124047,52.6459124070032,29.6419720292154,182.73381807266,152.289927877277,13.9714735390306,34.5640512329883,6.89299015752581,13.7961773255155,18.6768815515203,330.385135190743,534.909177935587,21.7231926169639,32.7722786310903,31.7446103151931,62.5506802756595,96.3856193052639,18.0726511462171
"48",117.334788935973,636.289046439846,51.1883738333851,108.216069115207,166.975152972953,23.1796581135369,64.4671005891705,9.47514389176168,12.3413926975076,27.0051230113478,217.012648772668,402.991418807322,19.1644952449979,28.4781317555204,53.8608100038124,22.6867690641424,130.791640438087,10.4657214212539
"49",84.5134050412696,33.9895953121703,27.6904609850017,13.6240593104004,171.917654081051,35.4292054745168,13.0186170826119,11.8654071178323,14.8543015001823,22.0507105311474,252.843980552257,538.867500716361,18.7186992380137,14.0849560391914,26.1613427702146,27.4011820038327,201.722383059324,29.0908919637412
"50",20.9694814112783,172.76948673127,13.5276823778779,21.014123638594,301.368652455087,16.813501634183,12.441511781675,10.4819722480177,34.650672061975,19.5067048931356,158.036482256521,218.573145611108,16.5807734929579,16.1385964701905,29.308166027532,45.7991998957388,157.620680141016,16.9546854617227
"51",170.303297981573,322.666988508005,28.326348314038,100.095539548629,261.116564649565,45.1505674716553,10.6164356646556,8.74948197058287,9.02892606460343,15.4357739788571,319.390297414076,380.034123087226,25.3255179165588,16.8730607715877,52.5906585774775,47.8751347932826,253.069553268517,9.12283289622315
"52",7.16571160481519,2.11455137336306,37.9124276655769,146.028117161583,341.961199747816,21.4006808652207,5.39206471465486,12.8888617878272,10.4775806255075,29.1496022157038,185.318033784624,261.514275616734,23.1357504069562,19.7988425316205,87.2632474560979,36.929765710502,315.75149779098,30.2448026457079
"53",138.978033789609,4.99983254018187,118.089280982824,112.155707535481,217.759593698768,26.2490341572768,10.7137177000425,14.2558294589711,11.6197335570881,21.0710794638654,114.040816869515,55.4092429835628,30.1787042703205,49.3997405850356,35.2670927916533,56.3254700801141,124.009140033514,20.8863980212247
"54",31.1084422209353,37.7829848824471,153.719696691835,35.405704837765,258.248868185774,31.6433135492136,15.1983641595119,16.1584378868275,13.5319062727133,24.2140172701469,116.381780904661,285.721261822436,51.3885885936673,41.5815353699929,14.6590809065286,38.3256390678815,59.1540058810956,23.5556781413205
"55",32.3964712571888,57.938719518555,96.8904055841505,37.6592261661698,265.67946594915,32.1936861208548,9.72012126833565,9.72690478911018,27.9849228783157,16.0260042021196,153.842286005562,540.307168919101,18.7755312676821,26.3964858386824,14.3526375076179,67.0257009728329,74.3921202174623,24.3118904460336
"56",4.49403088516824,13.57558210357,75.1940427522079,27.801853889369,146.788169087795,31.3706909695507,8.12008196502302,10.8724026511552,40.6581470428645,18.6740430166719,214.165979814017,87.9170219377033,23.8919066817337,29.2267416749633,20.2954095546346,58.7204465214165,33.3779481625226,22.9308157139734
"57",144.48803463382,191.517932772216,41.0175452738628,89.085663985319,126.91462621406,10.4447657154731,15.9257999563354,14.6063322224101,36.4263872839452,8.29989279854512,52.6290876732025,195.089253630361,28.8894041258852,27.8120162959218,10.8884318384757,63.837683780636,53.8345742890336,16.5589586262435
"58",16.2847936984667,51.5803819463759,33.2578014766308,80.7154852035477,214.832081950397,10.1878825743286,14.3634401445652,23.2015195480828,24.4892732284097,10.131382529931,38.7067573098036,274.674793613407,16.1618214358254,27.1593083941885,23.981683180456,42.67049649558,47.7796407026954,10.1876196782054
"59",13.8670019664045,148.527828348396,63.1547456047108,48.1304100125736,210.415765608225,7.11619923696184,26.7224159599086,16.6248377546191,12.1690605715889,11.5713400342753,174.20110424094,213.451064523047,29.8986554004075,40.1487736515472,35.8830798057973,69.5039150372674,69.8572680399586,14.847548791939
"60",5.87314440293549,16.0790118331036,16.7151527412081,23.8566761402734,192.724953529515,7.17352794557739,34.4270137158062,9.49015804151264,14.4695798318344,26.290296666485,189.695165729142,163.632860100376,27.5948061448193,30.5773961792813,24.5813299729227,78.8753273129084,62.4705713812489,24.3088362468751
"61",15.7753836911293,65.9307852852989,32.6738910562692,23.2535046165031,151.395068261275,8.24420223906993,31.9354100508433,9.28891248072323,16.142361728402,43.9125656615116,213.703468274873,140.777743409969,30.49208577318,20.6922349431763,37.6164532955604,57.1373235860986,84.7707940962598,24.4577901313577
"62",99.7396275821195,87.7299886883578,19.5003136945606,28.1528468744171,85.806659304067,11.0295764141075,18.6434302488397,14.0925600607478,15.420975747506,50.5724820219196,137.450463037701,305.115654836163,24.2357080381611,45.715881852641,29.4079174964776,94.5749189493451,132.683840769009,34.7251559765697
"63",48.7151003047138,62.3527568692189,30.8354298405986,32.1846761753773,119.421116617335,10.3795821062238,20.9922282608375,10.4792159152969,25.2005528153754,61.845873990267,118.53969729131,577.035341805146,17.7436334762999,71.646700103743,27.4119709342097,50.715682802397,80.2362223950322,60.3461164302316
"64",5.42640129566641,150.322273979402,57.8724208483025,31.7452788112448,123.450043222421,10.4446918662626,26.9057187218125,17.40445142156,18.3955875169755,93.5741948112491,98.1407588579172,257.1735123713,16.2315575472334,97.0485069828869,20.7608742052127,47.4653306337222,44.8582503245186,52.0742744886683
"65",122.335474276516,6.34600595982574,78.9830624617697,92.4648241268497,66.6916065830878,6.7369540827373,35.4523557500721,13.0484646916795,13.2247726087299,112.141911518835,169.355207875955,214.904906161573,8.23909740225406,198.478802961845,34.5100570556228,53.947655871661,48.2814322574361,30.0876177555167
"66",3.27402832233342,145.304238535282,93.786505267819,28.2663281732906,81.30805119811,16.2276031497413,20.1623948015503,7.98491296610308,8.5019450423384,153.454328049955,49.7931034896717,507.959644845888,20.3557643221622,164.354209398674,14.6965408257815,37.4994980990918,109.358391334211,25.9068993512621
"67",16.2536772169346,6.48597254802084,52.5977474712539,38.4458120616102,93.5191407404203,12.6783242073061,23.5489138963762,11.3087235036556,7.08207487377693,120.402279171741,164.923179092904,229.895291699597,46.2227753928203,83.477045372712,16.5768042564398,53.2066800579344,57.1544343616846,27.6152971700861
"68",129.824139669344,2.97286730769314,87.5423792604377,13.4358799007039,68.4554243327078,18.4807791177588,13.8346211168388,6.87897353795766,7.08257391200485,158.104089331835,324.56638938368,271.484136144473,40.7401632317551,116.619244234409,25.8972414626536,28.7926062604951,79.7834573121686,26.5457514561086
"69",317.45112819134,127.351203759736,47.7407272282591,14.6681780499875,70.2696123941393,17.0506519276911,8.04665250985167,10.0787739182885,8.88612457284918,88.1916038635635,439.479211094272,196.703769339866,23.3585474617421,83.3696748363076,37.532359619862,55.3441884661712,139.028562284252,41.1731953825742
"70",96.7471099667793,110.566296086723,77.7629778170452,14.4458148240997,112.723478861532,11.0779026584525,8.87903566187764,24.7502709429301,29.8733568704061,62.5151119375068,130.242292455707,174.221546203763,9.43256827616673,69.3197077015067,27.6075218699886,70.0393938380188,139.120500411905,53.82468684351
"71",289.820106752051,259.658857757291,137.274060765573,15.6737051785754,43.7829287344303,11.5520071759594,5.83166024890254,6.10631437325697,27.9935823241314,55.651364539657,137.242443362502,168.028362567277,20.2289185969865,57.1589634649712,33.486606543911,67.4428260275891,155.287926812226,95.2014663409719
"72",201.749145411334,85.0812627301262,42.3683258557437,17.9757206088408,34.5615092800969,9.7847701474665,8.11717345592469,9.49156434135677,12.2546057154282,46.211475489502,105.688904154711,135.097348247993,18.2019660221424,81.1028215714973,49.2988773325965,36.4776049360008,239.122552255988,73.7919154718556
"73",138.205121575446,363.050441229851,102.323079830418,19.4801193451317,36.104999604197,17.8030941810782,8.22060422242558,8.85701955135607,12.3220255335386,33.5862411352422,153.098110233443,187.818952508707,26.0237374515196,62.4075602647702,30.1754405242206,58.4765218747712,176.685119155614,49.1237382677925
"74",27.6633991908882,0.416593306862225,82.4454605393752,33.0433068714204,57.0468903938814,10.9737885305065,7.06578417082537,10.424834980647,12.9882845336825,94.7212691114404,118.286727605921,234.391255548429,24.1803403695239,50.1901324158234,56.8718081209339,42.2951008210513,183.603522268041,42.0899559176245
"75",319.781579627927,331.254757254573,111.362768180251,34.7677522177445,20.7848440726624,8.76046940806815,4.34246434103864,10.010155432135,16.2893007267275,45.4791282123339,110.692684845192,317.305778529016,24.6756483831396,37.8977189697217,89.5597471158493,31.8608401784645,109.081515929708,26.0284870522222
"76",28.2111114627285,76.7549023494226,125.121881120043,71.1783581742559,28.5653213994123,45.9396870967172,3.64840449651392,8.0137740480674,18.6028194307562,58.3239248424074,214.865723579207,356.865793695217,23.437917687454,31.0794312890326,66.7293830055837,30.9850061988021,150.779687147006,18.2006995613992
"77",5.11268164618044,45.7107080266091,45.4429143176671,71.8889864127891,24.2265311816786,33.2697973746747,2.17334227700119,8.95903060368075,36.8982643735255,29.9548365681953,187.394659677361,369.369292815684,15.9746443417835,43.7390160445274,37.1121924183302,41.2678303264913,112.274184335225,13.0214617773845
"78",205.941520188075,22.1983706400013,169.534880434982,36.8227839362415,31.1064386166816,25.798606931917,6.65720645576301,5.70430010422224,44.2761624378875,24.1511941788451,196.573812792401,118.200497449153,28.5816965508108,23.225871969756,54.9453588416272,59.6646962747731,48.6045397635452,13.3531114412655
"79",19.1336504552061,3.89168427226164,254.515214707975,135.450240492253,23.3724209107549,50.331925495529,3.61665258140743,6.19226128619295,40.6236824868288,69.1211527955101,288.58547159519,156.234063373102,20.2073649846623,38.3295939347383,50.1392893146966,20.2574935108735,39.1144249044253,11.7075673888611
"80",67.6165768530948,144.574022061794,212.063319130485,46.1244848170515,16.7325827796562,55.1396228999467,4.92584142639712,3.36810168805795,58.4102097929245,44.5272606127476,98.8380295811887,187.188886324325,16.3471204553461,31.3805434513207,51.9284044597918,28.1278704727128,36.9367040372994,13.7267644944946
"81",241.913256776492,133.345371743138,181.574625939469,79.7545512572298,12.9762294038447,40.7476969016646,9.0123744793386,4.89028409418477,30.3865272113962,43.4870685626945,201.44146521227,123.578699627842,23.0050142268521,76.6399292761245,35.6562774884754,27.2784370778502,39.7229381775349,18.0547830373224
"82",25.8869486921482,901.129107538846,254.892730300709,212.61718329853,22.6302783295236,41.7137766991686,10.1983119411143,8.23389555264237,31.5140123013907,75.090578253415,161.882509750743,258.382188521209,17.5501355841859,57.0585749785819,31.9000995798763,46.6401195479063,49.7248110376594,28.5532639154465
"83",111.636254399177,5.80165090996856,248.553802373909,191.488228546254,26.028176533136,33.1418925876115,10.8634514183509,4.6287195779072,25.2787611790891,39.8133986874819,133.465569513457,299.566219312154,17.2024226368339,32.2096178993416,35.9872607242589,60.3823160965595,97.077509030825,7.96055900958114
"84",158.843056782105,121.038483132653,173.150885579208,213.300510465028,45.4408636011375,73.7074292052868,5.80119763199708,7.51639368204268,57.6672978511067,82.7963475835087,70.7195832425323,195.888622380607,16.003346901029,44.2331485291629,47.9606748633166,28.4854982434857,103.618333665801,21.2905358731562
"85",112.927683342937,216.41716025649,191.535089376993,430.119145989946,20.6740400755061,37.9854181916728,6.46144824259421,10.8624401228027,25.3884931791828,101.296877483332,112.826383677483,207.452425026251,15.2422397847762,23.0473517293709,27.595713922937,57.26805180885,71.412667667343,43.3145806202944
"86",41.9425457973235,124.915274687103,101.726134859951,410.954557323751,36.4115469417195,34.8419651228165,6.15897181156067,8.72130657118334,12.8366904848921,60.5264592691063,101.990766373355,268.38059094692,12.7920089588343,41.2581373115483,41.2536104010248,55.9462021427599,114.953432293825,37.6443011469573
"87",4.29041888221182,14.8042977756452,57.1512890180581,299.258162034153,26.6284279792141,31.5551622124863,12.2425634210842,7.08693897201903,34.4628992713702,89.7657620709674,267.176823129742,115.910994764808,19.6611085453744,36.4305097667,71.6924861405441,86.304654555957,97.0151663104848,29.3488300802419
"88",15.9901190002606,60.8878474762152,75.6472060894178,250.197112013884,16.5151869434508,21.1969410610685,9.95099352895413,9.72376252784095,33.1148774707223,28.1192221953644,120.809455174937,282.550706642407,20.8065517339458,42.3285451364431,80.2223986629904,158.978804350352,83.3438708816584,25.5313081623746
"89",42.6169992852597,69.0196008208596,225.864423551862,85.2537082131947,23.4729675344046,49.1631112321439,3.51519368954869,7.72564223438899,18.4003055059492,39.3397416836145,82.9915178105006,340.75883029484,16.9213992623042,39.6511961358869,43.7626243191274,199.056015248425,101.828427357133,30.2958054221602
"90",52.4285183649037,193.259409715041,62.8527070069811,53.5952032115541,24.9469334350654,39.2536151534164,3.62521320985344,19.9964625313003,15.3284487559618,25.3232624200272,451.586522939978,321.793011590967,20.6452212442638,55.116664671138,38.6207436977503,230.576531913705,101.562338374841,35.43790485966
"91",32.9707941378313,47.7785117895893,70.5478800344297,132.248704977767,28.3765550802206,47.5558993712989,8.66160442592154,17.6987138583131,29.9576950486051,22.3627653132893,201.896908289058,248.197898918055,36.9749318039577,16.425357036368,39.6365578649144,235.021448700505,44.3514673156224,25.4596071007208
"92",106.686062641264,145.306360846498,101.370170543559,155.274913232874,24.2596130123912,74.2996298448892,7.171777503027,21.8818734515658,31.2923213441313,16.2465974467514,87.998341438037,317.490547089874,24.5228260682631,13.7216961297651,29.1026281505336,315.053515625733,70.1795103845668,41.4573326610594
"93",175.544591290937,7.17992401173686,101.213162348966,220.49382908937,17.0694121835212,36.7505449372249,6.48820945284182,37.8262071852006,24.9409038825223,22.0910033503969,260.090891886536,217.033844442842,39.5366177367007,22.0739545445377,47.3128764262024,172.638649420214,61.2066109672296,32.1420991441759
"94",44.5937043900263,61.6232276064448,110.766683037768,147.056025403765,14.9286982327297,16.824918938705,6.73328802606249,11.997169445537,45.8763398377464,27.3086067862502,205.351846025441,183.35001970543,26.291106567264,15.5850564417488,54.5290722723683,95.4033807493396,50.2046278897921,44.5829828016295
"95",7.33951125340618,154.356599626312,184.905532502218,231.145740324251,23.1428142156539,10.934043428323,20.4819548125302,10.1835948160575,38.1071821709589,20.1856475895233,228.359924406879,180.642535425963,14.2000009371906,31.7982301455342,94.4993034029781,63.253064761127,47.0675478232717,36.4427556491977
"96",231.623965527793,50.181200931592,428.856253682996,91.461726489815,24.0629937270211,5.74859684485399,15.937660377407,8.90756160371381,32.2237798739087,36.7959260603377,366.335883451883,303.13058313022,19.3290907461726,14.9189532167925,91.4462373840194,135.658402950452,52.0971249400128,25.302994108735
"97",86.6371919432418,215.8910122907,129.139514066109,73.2856324564777,16.8460324128108,10.081047574306,12.1916139461447,17.4239595468758,41.6270271414595,30.2993600441261,460.912135642486,368.749496562995,28.1800534956366,15.684490510774,102.356927284455,89.9169495445025,65.3531158154692,21.5100955512118
